ts,time,TAC,blocked,cutoff,volte,msg,tot
1018080,10/18/18 08:00,28672,0,0,0,0,420
1018080,10/18/18 08:00,28681,0,28,677,3,26798
1018080,10/18/18 08:00,28682,0,0,1368,95,52370
1018080,10/18/18 08:00,28683,6,0,908,47,23155
1018080,10/18/18 08:00,28684,0,0,767,9,51247
1018080,10/18/18 08:00,28685,12,18,1038,14,56008
1018080,10/18/18 08:00,28688,0,0,1545,44,41348
1018080,10/18/18 08:00,29449,0,14,32,14,9488
1018080,10/18/18 08:00,29465,0,0,76,10,5153
1018081,10/18/18 08:10,27214,0,0,42,0,8631
1018081,10/18/18 08:10,28672,0,0,6,0,558
1018081,10/18/18 08:10,28681,0,8,585,28,26432
1018081,10/18/18 08:10,28682,56,22,1702,34,54495
1018081,10/18/18 08:10,28683,0,0,1099,12,22568
1018081,10/18/18 08:10,28684,0,0,469,6,49060
1018081,10/18/18 08:10,28685,0,18,1007,63,54784
1018081,10/18/18 08:10,28688,0,12,1198,38,42562
1018081,10/18/18 08:10,29449,0,0,110,24,10327
1018081,10/18/18 08:10,29465,0,0,34,0,4527
1018082,10/18/18 08:20,27214,0,0,66,12,10140
1018082,10/18/18 08:20,28672,0,0,24,0,558
1018082,10/18/18 08:20,28681,0,0,506,20,26971
1018082,10/18/18 08:20,28682,0,11,1293,71,53118
1018082,10/18/18 08:20,28683,6,0,770,10,21607
1018082,10/18/18 08:20,28684,0,0,551,36,49754
1018082,10/18/18 08:20,28685,0,3,951,68,54842
1018082,10/18/18 08:20,28688,0,0,909,52,41162
1018082,10/18/18 08:20,29449,0,0,101,35,9417
1018082,10/18/18 08:20,29465,0,0,55,10,4383
1018083,10/18/18 08:30,27214,0,0,120,0,8505
1018083,10/18/18 08:30,28672,0,0,18,0,576
1018083,10/18/18 08:30,28681,0,0,414,14,26487
1018083,10/18/18 08:30,28682,0,24,1060,87,53211
1018083,10/18/18 08:30,28683,0,0,539,66,22072
1018083,10/18/18 08:30,28684,0,0,450,17,50731
1018083,10/18/18 08:30,28685,0,18,780,37,56519
1018083,10/18/18 08:30,28688,9,0,1255,57,40798
1018083,10/18/18 08:30,29449,0,0,102,108,9327
1018083,10/18/18 08:30,29465,0,9,40,0,4921
1018084,10/18/18 08:40,27214,0,0,132,0,8799
1018084,10/18/18 08:40,28672,0,0,0,0,516
1018084,10/18/18 08:40,28681,0,0,462,28,26075
1018084,10/18/18 08:40,28682,0,26,1233,97,52453
1018084,10/18/18 08:40,28683,12,0,921,25,21733
1018084,10/18/18 08:40,28684,14,14,627,91,50950
1018084,10/18/18 08:40,28685,0,9,805,16,54727
1018084,10/18/18 08:40,28688,12,0,1062,75,40946
1018084,10/18/18 08:40,29449,30,14,121,149,9792
1018084,10/18/18 08:40,29465,0,0,24,0,4861
1018085,10/18/18 08:50,27214,0,9,141,12,9312
1018085,10/18/18 08:50,28672,0,0,0,0,444
1018085,10/18/18 08:50,28681,0,0,508,30,26554
1018085,10/18/18 08:50,28682,0,0,1326,57,52620
1018085,10/18/18 08:50,28683,22,0,626,68,21323
1018085,10/18/18 08:50,28684,0,0,318,44,50371
1018085,10/18/18 08:50,28685,0,0,787,21,55039
1018085,10/18/18 08:50,28688,0,17,1038,206,41540
1018085,10/18/18 08:50,29449,0,9,77,50,9670
1018085,10/18/18 08:50,29465,0,0,53,0,4831
1018090,10/18/18 09:00,27214,0,0,195,12,9690
1018090,10/18/18 09:00,28672,0,0,0,6,522
1018090,10/18/18 09:00,28681,0,0,504,22,28435
1018090,10/18/18 09:00,28682,0,10,1526,99,50259
1018090,10/18/18 09:00,28683,0,0,646,20,20856
1018090,10/18/18 09:00,28684,0,6,466,31,51537
1018090,10/18/18 09:00,28685,0,0,776,32,53209
1018090,10/18/18 09:00,28688,10,16,1222,220,39382
1018090,10/18/18 09:00,29449,0,14,144,62,9710
1018090,10/18/18 09:00,29465,0,0,34,0,4466
1018091,10/18/18 09:10,27214,0,0,285,18,9303
1018091,10/18/18 09:10,28672,0,0,12,0,462
1018091,10/18/18 09:10,28681,0,13,595,34,25929
1018091,10/18/18 09:10,28682,0,0,1399,70,48837
1018091,10/18/18 09:10,28683,20,10,664,31,20925
1018091,10/18/18 09:10,28684,12,0,328,62,49739
1018091,10/18/18 09:10,28685,0,0,1034,23,53073
1018091,10/18/18 09:10,28688,0,0,1053,115,40257
1018091,10/18/18 09:10,29449,0,14,60,14,9733
1018091,10/18/18 09:10,29465,0,0,27,0,4712
1018092,10/18/18 09:20,27214,0,0,192,9,8442
1018092,10/18/18 09:20,28672,0,0,12,0,564
1018092,10/18/18 09:20,28681,0,0,597,25,25806
1018092,10/18/18 09:20,28682,0,0,1199,60,50865
1018092,10/18/18 09:20,28683,0,0,350,6,21134
1018092,10/18/18 09:20,28684,0,17,333,96,47711
1018092,10/18/18 09:20,28685,0,0,1121,60,51850
1018092,10/18/18 09:20,28688,0,0,1139,65,39130
1018092,10/18/18 09:20,29449,0,3,54,0,9314
1018092,10/18/18 09:20,29465,0,0,49,0,4593
1018093,10/18/18 09:30,27214,0,0,180,0,8601
1018093,10/18/18 09:30,28672,0,0,12,0,690
1018093,10/18/18 09:30,28681,0,10,529,16,27176
1018093,10/18/18 09:30,28682,0,30,1785,96,51393
1018093,10/18/18 09:30,28683,0,0,637,8,21205
1018093,10/18/18 09:30,28684,0,0,447,48,49912
1018093,10/18/18 09:30,28685,0,0,840,65,52734
1018093,10/18/18 09:30,28688,0,6,1042,98,40422
1018093,10/18/18 09:30,29449,0,0,91,0,9467
1018093,10/18/18 09:30,29465,0,5,84,0,5033
1018094,10/18/18 09:40,27214,0,0,369,18,8682
1018094,10/18/18 09:40,28672,0,0,0,0,630
1018094,10/18/18 09:40,28681,0,9,355,60,25990
1018094,10/18/18 09:40,28682,0,26,1876,132,52867
1018094,10/18/18 09:40,28683,0,14,532,0,20650
1018094,10/18/18 09:40,28684,0,0,526,40,49115
1018094,10/18/18 09:40,28685,0,9,808,85,50434
1018094,10/18/18 09:40,28688,6,8,1070,78,37596
1018094,10/18/18 09:40,29449,0,0,120,18,9616
1018094,10/18/18 09:40,29465,0,0,57,10,4489
1018095,10/18/18 09:50,27214,0,0,228,33,8769
1018095,10/18/18 09:50,28672,0,0,0,0,600
1018095,10/18/18 09:50,28681,0,17,582,91,27463
1018095,10/18/18 09:50,28682,0,65,2030,195,49688
1018095,10/18/18 09:50,28683,0,0,591,10,21320
1018095,10/18/18 09:50,28684,0,0,625,6,50714
1018095,10/18/18 09:50,28685,0,0,1032,16,51064
1018095,10/18/18 09:50,28688,0,17,1312,167,40508
1018095,10/18/18 09:50,29449,22,3,253,15,10056
1018095,10/18/18 09:50,29465,0,0,44,0,4494
1018100,10/18/18 10:00,27214,9,0,255,30,8343
1018100,10/18/18 10:00,28672,0,0,0,0,474
1018100,10/18/18 10:00,28681,0,17,914,59,27347
1018100,10/18/18 10:00,28682,0,10,2728,178,51920
1018100,10/18/18 10:00,28683,0,23,595,26,20366
1018100,10/18/18 10:00,28684,0,8,903,17,51500
1018100,10/18/18 10:00,28685,20,12,1034,83,52877
1018100,10/18/18 10:00,28688,0,27,1750,129,38438
1018100,10/18/18 10:00,29449,0,0,247,0,9010
1018100,10/18/18 10:00,29465,0,0,124,0,4674
1018101,10/18/18 10:10,27214,0,0,597,0,9114
1018101,10/18/18 10:10,28672,0,0,12,0,528
1018101,10/18/18 10:10,28681,0,0,858,65,25440
1018101,10/18/18 10:10,28682,0,12,2760,226,51555
1018101,10/18/18 10:10,28683,0,26,594,38,19845
1018101,10/18/18 10:10,28684,0,0,1145,64,50365
1018101,10/18/18 10:10,28685,0,11,1342,157,51171
1018101,10/18/18 10:10,28688,0,22,2365,125,39271
1018101,10/18/18 10:10,29449,0,9,185,36,9510
1018101,10/18/18 10:10,29465,0,0,117,10,4905
1018102,10/18/18 10:20,27214,0,0,381,54,8424
1018102,10/18/18 10:20,28672,0,0,18,0,480
1018102,10/18/18 10:20,28681,0,0,1318,125,26176
1018102,10/18/18 10:20,28682,48,11,3140,187,52981
1018102,10/18/18 10:20,28683,24,0,682,125,20903
1018102,10/18/18 10:20,28684,0,0,1056,52,52218
1018102,10/18/18 10:20,28685,0,0,1885,175,53844
1018102,10/18/18 10:20,28688,6,8,2331,181,40525
1018102,10/18/18 10:20,29449,7,9,464,39,9873
1018102,10/18/18 10:20,29465,0,3,140,0,4438
1018103,10/18/18 10:30,27214,0,0,801,102,10647
1018103,10/18/18 10:30,28672,0,0,18,0,444
1018103,10/18/18 10:30,28681,0,30,1479,66,27373
1018103,10/18/18 10:30,28682,16,23,4594,250,54592
1018103,10/18/18 10:30,28683,0,14,1227,108,21921
1018103,10/18/18 10:30,28684,0,8,1550,74,49906
1018103,10/18/18 10:30,28685,10,0,1680,136,51845
1018103,10/18/18 10:30,28688,16,0,3562,226,42103
1018103,10/18/18 10:30,29449,0,12,388,37,9930
1018103,10/18/18 10:30,29465,0,3,196,0,4614
1018104,10/18/18 10:40,27214,0,0,435,57,8328
1018104,10/18/18 10:40,28672,0,0,48,0,486
1018104,10/18/18 10:40,28681,40,14,1628,140,27495
1018104,10/18/18 10:40,28682,13,11,5215,184,54714
1018104,10/18/18 10:40,28683,11,12,1332,77,21469
1018104,10/18/18 10:40,28684,36,16,1826,155,51258
1018104,10/18/18 10:40,28685,0,0,2195,150,54038
1018104,10/18/18 10:40,28688,14,18,3777,257,42146
1018104,10/18/18 10:40,29449,28,68,535,87,10826
1018104,10/18/18 10:40,29465,0,0,189,0,4582
1018105,10/18/18 10:50,27214,0,6,684,99,9486
1018105,10/18/18 10:50,28672,0,0,48,12,504
1018105,10/18/18 10:50,28681,0,14,1941,211,26470
1018105,10/18/18 10:50,28682,34,46,5656,305,58070
1018105,10/18/18 10:50,28683,0,42,1927,162,23381
1018105,10/18/18 10:50,28684,0,12,1999,191,50919
1018105,10/18/18 10:50,28685,6,34,2908,139,56356
1018105,10/18/18 10:50,28688,8,29,4968,256,44975
1018105,10/18/18 10:50,29449,0,0,746,69,10472
1018105,10/18/18 10:50,29465,0,0,204,0,4972
1018110,10/18/18 11:00,27214,12,6,1230,105,9846
1018110,10/18/18 11:00,28672,0,0,60,18,570
1018110,10/18/18 11:00,28681,0,13,3329,223,30688
1018110,10/18/18 11:00,28682,0,24,8185,426,64581
1018110,10/18/18 11:00,28683,4,0,2130,93,24772
1018110,10/18/18 11:00,28684,14,0,3111,172,55604
1018110,10/18/18 11:00,28685,27,29,4207,219,57952
1018110,10/18/18 11:00,28688,0,36,8033,271,47824
1018110,10/18/18 11:00,29449,0,27,1084,85,10859
1018110,10/18/18 11:00,29465,8,0,367,0,5292
1018111,10/18/18 11:10,27214,0,45,1416,153,11058
1018111,10/18/18 11:10,28672,0,0,66,6,444
1018111,10/18/18 11:10,28681,11,13,3761,303,29736
1018111,10/18/18 11:10,28682,32,47,8644,503,63613
1018111,10/18/18 11:10,28683,6,4,2540,120,24724
1018111,10/18/18 11:10,28684,0,35,3542,258,55283
1018111,10/18/18 11:10,28685,58,50,5042,228,58358
1018111,10/18/18 11:10,28688,0,25,8632,283,50239
1018111,10/18/18 11:10,29449,6,17,1155,44,11659
1018111,10/18/18 11:10,29465,0,0,408,12,5795
1018112,10/18/18 11:20,27214,0,0,1293,261,10302
1018112,10/18/18 11:20,28672,0,0,54,0,534
1018112,10/18/18 11:20,28681,19,37,4507,421,31580
1018112,10/18/18 11:20,28682,10,28,11184,494,67685
1018112,10/18/18 11:20,28683,12,0,2945,135,24999
1018112,10/18/18 11:20,28684,0,6,4650,346,56989
1018112,10/18/18 11:20,28685,32,14,6390,371,60941
1018112,10/18/18 11:20,28688,0,12,10719,366,52467
1018112,10/18/18 11:20,29449,14,33,1466,88,11283
1018112,10/18/18 11:20,29465,0,0,418,35,6072
1018113,10/18/18 11:30,27214,0,27,1746,240,11970
1018113,10/18/18 11:30,28672,0,0,60,6,456
1018113,10/18/18 11:30,28681,3,13,5265,578,32921
1018113,10/18/18 11:30,28682,33,99,12562,864,68994
1018113,10/18/18 11:30,28683,10,0,3217,235,27034
1018113,10/18/18 11:30,28684,6,0,5954,349,61322
1018113,10/18/18 11:30,28685,0,28,8529,546,67012
1018113,10/18/18 11:30,28688,39,89,13443,759,58269
1018113,10/18/18 11:30,29449,86,3,2041,125,13229
1018113,10/18/18 11:30,29465,0,0,653,39,5948
1018114,10/18/18 11:40,27214,0,0,1878,147,10917
1018114,10/18/18 11:40,28672,0,0,54,12,678
1018114,10/18/18 11:40,28681,22,0,6150,608,35634
1018114,10/18/18 11:40,28682,20,98,16219,913,76074
1018114,10/18/18 11:40,28683,16,8,4237,359,30325
1018114,10/18/18 11:40,28684,20,6,7292,328,62296
1018114,10/18/18 11:40,28685,24,60,9583,489,69127
1018114,10/18/18 11:40,28688,22,46,14107,680,60342
1018114,10/18/18 11:40,29449,74,58,2521,243,13650
1018114,10/18/18 11:40,29465,0,0,889,58,7074
1018115,10/18/18 11:50,27214,0,24,2361,306,13233
1018115,10/18/18 11:50,28672,0,0,96,18,552
1018115,10/18/18 11:50,28681,9,23,8095,795,38722
1018115,10/18/18 11:50,28682,31,104,18958,1205,82289
1018115,10/18/18 11:50,28683,37,12,4711,381,33012
1018115,10/18/18 11:50,28684,36,10,9001,388,71235
1018115,10/18/18 11:50,28685,12,44,11260,669,77314
1018115,10/18/18 11:50,28688,79,38,17064,992,67061
1018115,10/18/18 11:50,29449,72,30,2968,158,14317
1018115,10/18/18 11:50,29465,22,10,1126,64,7039
1018120,10/18/18 12:00,27214,9,12,3354,330,15201
1018120,10/18/18 12:00,28672,0,0,180,0,780
1018120,10/18/18 12:00,28681,17,78,9594,950,42264
1018120,10/18/18 12:00,28682,64,194,22200,1355,90434
1018120,10/18/18 12:00,28683,42,71,7320,436,38814
1018120,10/18/18 12:00,28684,43,170,13427,731,79808
1018120,10/18/18 12:00,28685,33,69,16340,1233,88791
1018120,10/18/18 12:00,28688,43,69,20336,1224,75219
1018120,10/18/18 12:00,29449,100,58,4068,239,17865
1018120,10/18/18 12:00,29465,10,21,1402,110,7922
1018121,10/18/18 12:10,27214,0,24,3927,234,15102
1018121,10/18/18 12:10,28672,0,0,156,12,684
1018121,10/18/18 12:10,28681,39,54,11778,906,45605
1018121,10/18/18 12:10,28682,73,77,23714,833,90301
1018121,10/18/18 12:10,28683,19,70,7624,499,39412
1018121,10/18/18 12:10,28684,22,38,15163,621,82346
1018121,10/18/18 12:10,28685,29,79,18230,1006,93641
1018121,10/18/18 12:10,28688,73,87,23070,1245,79666
1018121,10/18/18 12:10,29449,121,126,5084,273,19264
1018121,10/18/18 12:10,29465,16,7,1854,85,8277
1018122,10/18/18 12:20,27214,24,57,4338,363,17391
1018122,10/18/18 12:20,28672,0,0,192,12,696
1018122,10/18/18 12:20,28681,65,82,13878,912,48050
1018122,10/18/18 12:20,28682,73,79,27696,1439,98855
1018122,10/18/18 12:20,28683,23,49,10167,491,45677
1018122,10/18/18 12:20,28684,69,103,18986,604,91501
1018122,10/18/18 12:20,28685,65,110,23277,1318,104949
1018122,10/18/18 12:20,28688,71,113,26086,1311,83872
1018122,10/18/18 12:20,29449,131,91,5651,241,20800
1018122,10/18/18 12:20,29465,0,36,2285,129,9745
1018123,10/18/18 12:30,27214,6,30,4860,702,17976
1018123,10/18/18 12:30,28672,0,0,186,6,630
1018123,10/18/18 12:30,28681,45,85,15674,906,51409
1018123,10/18/18 12:30,28682,96,147,31237,1517,101563
1018123,10/18/18 12:30,28683,0,164,11815,619,49594
1018123,10/18/18 12:30,28684,85,31,25093,721,97738
1018123,10/18/18 12:30,28685,28,119,26515,1387,110254
1018123,10/18/18 12:30,28688,101,228,29428,1577,88779
1018123,10/18/18 12:30,29449,113,93,7340,269,22021
1018123,10/18/18 12:30,29465,7,24,2871,154,10394
1018124,10/18/18 12:40,27214,0,63,5604,525,18471
1018124,10/18/18 12:40,28672,0,0,162,6,672
1018124,10/18/18 12:40,28681,49,196,16799,1316,49890
1018124,10/18/18 12:40,28682,86,178,33535,1880,102105
1018124,10/18/18 12:40,28683,27,70,13060,656,51529
1018124,10/18/18 12:40,28684,198,192,29781,847,99654
1018124,10/18/18 12:40,28685,93,149,32246,1647,113773
1018124,10/18/18 12:40,28688,83,88,31129,1529,90787
1018124,10/18/18 12:40,29449,42,146,7868,462,23672
1018124,10/18/18 12:40,29465,12,33,3302,161,10731
1018125,10/18/18 12:50,27214,9,48,6792,963,19752
1018125,10/18/18 12:50,28672,0,0,246,12,732
1018125,10/18/18 12:50,28681,22,151,18506,1474,54026
1018125,10/18/18 12:50,28682,87,150,36100,2167,107646
1018125,10/18/18 12:50,28683,36,78,15080,844,54841
1018125,10/18/18 12:50,28684,153,163,34245,1063,106681
1018125,10/18/18 12:50,28685,25,222,38395,1562,117495
1018125,10/18/18 12:50,28688,97,132,32099,1447,92662
1018125,10/18/18 12:50,29449,129,151,8979,383,24885
1018125,10/18/18 12:50,29465,12,62,4696,188,11740
1018130,10/18/18 13:00,27214,27,72,6804,531,18153
1018130,10/18/18 13:00,28672,0,0,270,12,918
1018130,10/18/18 13:00,28681,78,201,17851,1676,55407
1018130,10/18/18 13:00,28682,148,134,38115,1870,112506
1018130,10/18/18 13:00,28683,42,71,16079,793,60484
1018130,10/18/18 13:00,28684,54,175,38209,1235,115594
1018130,10/18/18 13:00,28685,105,218,43104,1651,130706
1018130,10/18/18 13:00,28688,108,184,35280,1822,96671
1018130,10/18/18 13:00,29449,228,190,10217,401,26085
1018130,10/18/18 13:00,29465,15,22,4468,131,11585
1018131,10/18/18 13:10,27214,24,60,7113,525,19869
1018131,10/18/18 13:10,28672,0,0,324,6,786
1018131,10/18/18 13:10,28681,20,61,19632,1402,57730
1018131,10/18/18 13:10,28682,145,95,40137,1447,115420
1018131,10/18/18 13:10,28683,34,28,17027,898,60874
1018131,10/18/18 13:10,28684,155,155,40536,1169,117615
1018131,10/18/18 13:10,28685,145,177,44259,1831,132419
1018131,10/18/18 13:10,28688,45,251,38196,1839,101861
1018131,10/18/18 13:10,29449,185,189,10149,413,27524
1018131,10/18/18 13:10,29465,15,71,5071,269,12370
1018132,10/18/18 13:20,27214,30,6,6801,468,19764
1018132,10/18/18 13:20,28672,6,0,330,54,828
1018132,10/18/18 13:20,28681,57,90,21817,1316,56356
1018132,10/18/18 13:20,28682,69,138,42054,2010,117315
1018132,10/18/18 13:20,28683,40,73,19285,925,66689
1018132,10/18/18 13:20,28684,93,128,45225,1553,126501
1018132,10/18/18 13:20,28685,264,144,48187,2139,140582
1018132,10/18/18 13:20,28688,56,242,38541,1926,105970
1018132,10/18/18 13:20,29449,178,194,11799,982,29997
1018132,10/18/18 13:20,29465,8,41,5111,273,12585
1018133,10/18/18 13:30,27214,24,54,7467,558,20883
1018133,10/18/18 13:30,28672,0,0,192,42,732
1018133,10/18/18 13:30,28681,68,52,21300,1434,57649
1018133,10/18/18 13:30,28682,73,207,40626,2075,116664
1018133,10/18/18 13:30,28683,39,200,19525,1151,68157
1018133,10/18/18 13:30,28684,183,162,47209,1522,130761
1018133,10/18/18 13:30,28685,136,201,49614,2309,144509
1018133,10/18/18 13:30,28688,68,159,39001,1930,106609
1018133,10/18/18 13:30,29449,275,292,12679,799,29526
1018133,10/18/18 13:30,29465,17,20,5782,197,13278
1018134,10/18/18 13:40,27214,27,123,8529,744,21951
1018134,10/18/18 13:40,28672,0,12,276,18,792
1018134,10/18/18 13:40,28681,66,169,20898,1394,56380
1018134,10/18/18 13:40,28682,101,213,43680,2415,118066
1018134,10/18/18 13:40,28683,14,126,22549,1010,71569
1018134,10/18/18 13:40,28684,99,204,50804,1732,137640
1018134,10/18/18 13:40,28685,102,223,50459,2301,146452
1018134,10/18/18 13:40,28688,108,226,39422,2300,105418
1018134,10/18/18 13:40,29449,149,289,13254,774,31565
1018134,10/18/18 13:40,29465,27,22,5393,233,12915
1018135,10/18/18 13:50,27214,66,165,8280,1044,22455
1018135,10/18/18 13:50,28672,6,0,294,0,720
1018135,10/18/18 13:50,28681,30,70,22878,1711,60508
1018135,10/18/18 13:50,28682,81,156,43346,2547,119149
1018135,10/18/18 13:50,28683,39,91,25145,1053,75561
1018135,10/18/18 13:50,28684,74,92,53457,1635,140463
1018135,10/18/18 13:50,28685,112,255,54406,2288,150865
1018135,10/18/18 13:50,28688,46,160,40263,2160,105790
1018135,10/18/18 13:50,29449,154,227,13409,551,31460
1018135,10/18/18 13:50,29465,30,50,5789,257,12971
1018135,10/18/18 13:50,52864,0,3,3,0,3
1018140,10/18/18 14:00,27214,18,84,9192,810,23628
1018140,10/18/18 14:00,28672,0,0,342,0,816
1018140,10/18/18 14:00,28681,70,129,23097,1923,62339
1018140,10/18/18 14:00,28682,130,108,50176,2470,128767
1018140,10/18/18 14:00,28683,156,139,26158,1362,83543
1018140,10/18/18 14:00,28684,30,96,57403,1711,145903
1018140,10/18/18 14:00,28685,198,221,59168,2842,162991
1018140,10/18/18 14:00,28688,77,55,43258,2224,118007
1018140,10/18/18 14:00,29449,183,237,13677,488,32138
1018140,10/18/18 14:00,29465,38,10,5520,270,14043
1018141,10/18/18 14:10,27214,84,96,8718,948,23223
1018141,10/18/18 14:10,28672,0,6,396,12,948
1018141,10/18/18 14:10,28681,59,114,24033,1394,63777
1018141,10/18/18 14:10,28682,179,181,49456,2203,134074
1018141,10/18/18 14:10,28683,40,82,29019,1442,88542
1018141,10/18/18 14:10,28684,127,184,58328,1683,148000
1018141,10/18/18 14:10,28685,249,289,62193,2645,167419
1018141,10/18/18 14:10,28688,107,117,45081,2363,121213
1018141,10/18/18 14:10,29449,248,373,15336,723,35915
1018141,10/18/18 14:10,29465,26,20,6025,190,14847
1018142,10/18/18 14:20,27214,84,105,9594,513,25401
1018142,10/18/18 14:20,28672,0,6,360,42,966
1018142,10/18/18 14:20,28681,58,103,24390,1592,65441
1018142,10/18/18 14:20,28682,142,213,50914,2520,136040
1018142,10/18/18 14:20,28683,30,75,30494,1125,89995
1018142,10/18/18 14:20,28684,143,192,60581,1647,155693
1018142,10/18/18 14:20,28685,204,245,62992,2649,167917
1018142,10/18/18 14:20,28688,110,230,45743,2386,122809
1018142,10/18/18 14:20,29449,202,313,15926,891,36790
1018142,10/18/18 14:20,29465,25,67,6415,317,15477
1018143,10/18/18 14:30,27214,45,21,10614,639,26100
1018143,10/18/18 14:30,28672,0,6,336,36,936
1018143,10/18/18 14:30,28681,59,74,24512,1331,66162
1018143,10/18/18 14:30,28682,115,151,49678,2125,131894
1018143,10/18/18 14:30,28683,15,45,29647,1142,90572
1018143,10/18/18 14:30,28684,161,279,61619,2125,155313
1018143,10/18/18 14:30,28685,133,173,64342,2615,169816
1018143,10/18/18 14:30,28688,83,188,46930,2014,122305
1018143,10/18/18 14:30,29449,266,149,15376,695,35802
1018143,10/18/18 14:30,29465,45,7,6085,271,15442
1018144,10/18/18 14:40,27214,36,114,10749,465,25263
1018144,10/18/18 14:40,28672,0,0,324,24,1020
1018144,10/18/18 14:40,28681,84,128,24872,1735,64173
1018144,10/18/18 14:40,28682,117,289,52547,2555,132790
1018144,10/18/18 14:40,28683,46,109,30492,1202,90381
1018144,10/18/18 14:40,28684,106,295,62282,2287,154272
1018144,10/18/18 14:40,28685,95,342,65663,2607,169977
1018144,10/18/18 14:40,28688,145,277,47749,2582,122365
1018144,10/18/18 14:40,29449,325,231,15740,623,35941
1018144,10/18/18 14:40,29465,29,33,6585,208,16070
1018145,10/18/18 14:50,27214,48,96,10377,666,24753
1018145,10/18/18 14:50,28672,0,6,354,0,984
1018145,10/18/18 14:50,28681,51,178,25443,1674,65918
1018145,10/18/18 14:50,28682,136,200,52386,2849,135038
1018145,10/18/18 14:50,28683,127,102,32065,1420,92109
1018145,10/18/18 14:50,28684,131,307,63238,2153,157787
1018145,10/18/18 14:50,28685,67,261,67823,2867,172917
1018145,10/18/18 14:50,28688,111,193,50284,2888,130275
1018145,10/18/18 14:50,29449,190,372,16501,709,37152
1018145,10/18/18 14:50,29465,10,45,6524,351,15453
1018150,10/18/18 15:00,27214,27,111,10737,720,25404
1018150,10/18/18 15:00,28672,0,0,300,30,840
1018150,10/18/18 15:00,28681,107,123,25877,1639,63895
